id,s,ed,xd,entry,xp,exit_raw,share_factor,stop,qty_actual,actual_pnl,stop_pct,missing_stop,old_stop_missing,ret,why,src,stop_basis,actual_exit_date,actual_exit_price,tie,qty,deploy,cost,net
871,NIFTYBEES,2026-04-01,2026-05-13,259.91,265.04,265.04,1.0,252.11270000000002,1500,-300.11,3.0000000000000027,False,True,1.463891347004731,close_stop,etf_tradebook,assumed 3pct because original unknown,2026-04-01,259.71,871,1923,499806.93000000005,1249.5173250000003,6067.113074999999
705,BUILDPRO,2026-04-15,2026-05-22,1119.62,1058.0,1058.0,1.0,1086.0313999999998,100,-4958.75,3.0000000000000027,False,True,-5.976134760007845,close_stop,tis,assumed 3pct because original unknown,2026-05-04,1070.03,705,446,499350.51999999996,1248.3763,-31090.236299999935
709,FRACTAL,2026-04-15,2026-05-19,859.8,928.0,928.0,1.0,827.0,150,18258.05,3.8148406606187457,False,False,7.3924168411258595,close_stop,canslim,recorded initial stop,2026-05-13,981.52,709,581,499543.8,1248.8595,35679.50050000004
715,RSL,2026-04-15,2026-05-25,130.35,132.5,132.5,1.0,117.28,1000,-845.47,10.026850786344454,False,False,1.141158419639443,close_stop,canslim,recorded initial stop,2026-05-27,129.5,715,3835,499892.25,1249.730625,4454.8318750000435
719,STAR,2026-04-15,2026-06-02,1004.88,1094.0,1094.0,1.0,954.65,100,13622.2,4.998606798821747,False,False,8.324377040044585,close_stop,tis,recorded initial stop,2026-05-19,1141.11,719,497,499425.36,1248.5634,40325.48659999999
721,TDPOWERSYS,2026-04-15,2026-06-09,950.42,1234.9,1234.9,1.0,914.0,100,22867.0,3.8319900675490848,False,False,29.28236989962334,close_stop,tis,recorded initial stop,2026-06-01,1179.09,721,526,499920.92,1249.8023,145138.89070000002
729,GSPCROP,2026-04-15,2026-06-25,403.99,422.2,422.2,1.0,374.0,250,5689.8,7.42345107552167,False,False,3.984999628703667,close_stop,tis,recorded initial stop,2026-06-02,426.75,729,1237,499735.63,1249.339075,18665.12392499999
740,BELRISE,2026-04-15,2026-05-13,207.65,207.0,207.0,1.0,201.4205,500,-35.84,3.0000000000000027,False,True,-0.8114615940284176,close_stop,tis,assumed 3pct because original unknown,2026-04-30,207.57,740,2407,499813.55,1249.533875,-5305.328875000006
845,SMALLCAP,2026-04-15,2026-06-12,42.56,44.0,44.0,1.0,41.2832,3000,15450.0,3.0000000000000027,False,True,2.866541353383445,close_stop,etf_tis,assumed 3pct because original unknown,2026-09-16,47.71,845,11748,499994.88,1249.9872,13082.572799999987
851,SILVERCASE,2026-04-15,2026-04-24,25.31,24.53,24.53,1.0,24.5507,10000,-25900.0,3.0000000000000027,False,True,-3.566376926116155,close_stop,etf_tis,assumed 3pct because original unknown,2026-09-15,22.72,851,19755,499999.05,1249.997625,-19081.848374999954
867,LENSKART,2026-04-15,2026-04-21,550.99,531.9,531.9,1.0,534.4603,200,-4407.8,3.0000000000000138,False,True,-3.947349316684512,close_stop,tradebook,assumed 3pct because original unknown,2026-04-20,528.95,867,907,499747.93,1249.369825,-20976.166325000013
733,NMDC,2026-04-22,2026-06-11,88.72,87.86,87.86,1.0,85.0,1627,362.68,4.192966636609552,False,False,-1.4644950405770962,close_stop,tis,recorded initial stop,2026-05-18,88.94,733,5635,499937.2,1249.843,-8571.398500000014
854,ABSLAMC,2026-04-24,2026-04-30,1097.17,1019.05,1019.05,1.0,1064.2549000000001,185,-2529.9,2.9999999999999916,False,True,-7.584535669039449,close_stop,tradebook,assumed 3pct because original unknown,2026-04-24,1083.49,854,455,499212.35000000003,1248.0308750000002,-39110.969625000034
