id,s,ed,xd,entry,xp,exit_raw,share_factor,stop,qty_actual,actual_pnl,stop_pct,missing_stop,old_stop_missing,ret,why,src,stop_basis,actual_exit_date,actual_exit_price,tie,qty,deploy,cost,net
709,FRACTAL,2026-04-15,2026-05-19,859.8,928.0,928.0,1.0,827.0,150,18258.05,3.8148406606187457,False,False,7.3924168411258595,close_stop,canslim,recorded initial stop,2026-05-13,981.52,709,581,499543.8,1248.8595,35679.50050000004
715,RSL,2026-04-15,2026-05-25,130.35,132.5,132.5,1.0,117.28,1000,-845.47,10.026850786344454,False,False,1.141158419639443,close_stop,canslim,recorded initial stop,2026-05-27,129.5,715,3835,499892.25,1249.730625,4454.8318750000435
719,STAR,2026-04-15,2026-06-02,1004.88,1094.0,1094.0,1.0,954.65,100,13622.2,4.998606798821747,False,False,8.324377040044585,close_stop,tis,recorded initial stop,2026-05-19,1141.11,719,497,499425.36,1248.5634,40325.48659999999
721,TDPOWERSYS,2026-04-15,2026-06-09,950.42,1234.9,1234.9,1.0,914.0,100,22867.0,3.8319900675490848,False,False,29.28236989962334,close_stop,tis,recorded initial stop,2026-06-01,1179.09,721,526,499920.92,1249.8023,145138.89070000002
729,GSPCROP,2026-04-15,2026-06-25,403.99,422.2,422.2,1.0,374.0,250,5689.8,7.42345107552167,False,False,3.984999628703667,close_stop,tis,recorded initial stop,2026-06-02,426.75,729,1237,499735.63,1249.339075,18665.12392499999
706,CEINSYS,2026-04-16,2026-05-05,1153.23,1057.9,1057.9,1.0,1035.17,90,-8387.95,10.237333402703708,False,False,-8.725015825117277,close_stop,canslim,recorded initial stop,2026-05-04,1060.03,706,433,499348.59,1248.3714750000001,-44816.614975000004
707,CLEANMAX,2026-04-16,2026-05-25,967.07,1143.5,1143.5,1.0,967.0,100,14993.45,0.007238359167383024,False,False,17.652548419452565,close_stop,canslim,recorded initial stop,2026-05-22,1117.0,707,517,499975.19,1249.937975,87008.424525
712,ICICIAMC,2026-04-16,2026-05-13,3272.99,3183.9,3183.9,1.0,3053.56,40,-8963.4,6.704267351870918,False,False,-3.208366050614264,close_stop,tis,recorded initial stop,2026-05-20,3048.9,712,152,497494.48,1243.7362,-17205.180199999948
708,EMMVEE,2026-04-17,2026-05-04,262.86,268.75,268.75,1.0,233.61,400,57.0,11.12759643916914,False,False,1.7295328311648817,close_stop,tis,recorded initial stop,2026-04-30,263.0,708,1902,499959.72000000003,1249.8993,7397.068199999973
710,GMDCLTD,2026-04-17,2026-04-21,763.6,695.0,695.0,1.0,717.81,150,-15779.99,5.996595075956012,False,False,-9.438842325825048,close_stop,tis,recorded initial stop,2026-05-11,658.4,710,654,499394.4,1248.486,-48385.53600000003
